action: u,states: t,states: v,states: x
0.5500978,46.0,0.9381788,12.340853
0.42399538,47.0,1.2132277,12.809942
0.31654406,48.0,1.4252255,13.416556
0.12010741,49.0,1.5834975,14.129169
0.06018555,50.0,1.6435512,14.920918
-0.043373585,51.0,1.6736441,15.742694
-0.029240131,52.0,1.6519573,16.579515
-0.17233652,53.0,1.6373372,17.405495
-0.2635308,54.0,1.5511689,18.224163
-0.24157393,55.0,1.4194036,18.999748
-0.40853477,56.0,1.2986166,19.70945
-0.44364315,57.0,1.0943493,20.358759
-0.46626496,58.0,0.8725277,20.905933
-0.38597643,59.0,0.63939524,21.342197
-0.4771294,60.0,0.44640702,21.661896
-0.34236628,61.0,0.20784232,21.8851
-0.286251,62.0,0.03665918,21.989021
-0.3417498,63.0,-0.10646632,22.00735
-0.19920546,64.0,-0.27734122,21.954117
-0.19409621,65.0,-0.37694395,21.815447
-0.12410641,66.0,-0.47399205,21.626974
-0.103061914,67.0,-0.53604525,21.389978
0.0077364445,68.0,-0.5875762,21.121956
0.03249252,69.0,-0.583708,20.828167
0.058894753,70.0,-0.5674617,20.536312
0.056870937,71.0,-0.53801435,20.25258
0.1380465,72.0,-0.5095789,19.983574
0.11758518,73.0,-0.44055563,19.728785
0.08876276,74.0,-0.38176304,19.508507
0.20166945,75.0,-0.33738166,19.317625
0.16739655,76.0,-0.23654693,19.148933
0.2165407,77.0,-0.15284866,19.03066
0.14382505,78.0,-0.044578314,18.954237
0.1795274,79.0,0.027334213,18.931948
0.08399427,80.0,0.117097914,18.945614
0.11966765,81.0,0.15909505,19.004164
0.1013608,82.0,0.21892887,19.083712
-0.013676286,83.0,0.26960927,19.193176
0.013110518,84.0,0.26277113,19.32798
-0.074986994,85.0,0.2693264,19.459366
0.029829264,86.0,0.23183289,19.594028
-0.13847911,87.0,0.24674752,19.709946
-0.15842545,88.0,0.17750797,19.833319
-0.16267663,89.0,0.09829524,19.922073
-0.09302294,90.0,0.016956925,19.971222
-0.106852055,91.0,-0.029554546,19.9797
-0.08644211,92.0,-0.08298057,19.964922
-0.1751427,93.0,-0.12620163,19.923431
-0.04172206,94.0,-0.21377298,19.86033
-0.11196405,95.0,-0.23463401,19.753445
0.06072235,96.0,-0.29061604,19.636127
-0.01096946,97.0,-0.26025486,19.49082
0.0,98.0,-0.2657396,19.360693
0.0,99.0,-0.2657396,19.227823
0.9825661,0.0,-0.38405436,-32.241722
0.97991765,1.0,0.1072287,-32.43375
0.9824904,2.0,0.5971875,-32.380135
0.9826174,3.0,1.0884328,-32.08154
0.98306596,4.0,1.5797415,-31.537323
0.98137593,5.0,2.0712745,-30.747452
0.98280907,6.0,2.5619626,-29.711815
0.9831431,7.0,3.0533671,-28.430834
0.98047245,8.0,3.5449386,-26.90415
0.98248947,9.0,4.035175,-25.131681
0.980425,10.0,4.5264196,-23.114094
0.9801128,11.0,5.016632,-20.850883
0.9795121,12.0,5.5066886,-18.342567
0.98142886,13.0,5.9964447,-15.589223
0.9814967,14.0,6.4871593,-12.591001
0.9800705,15.0,6.9779077,-9.347421
0.9800471,16.0,7.4679427,-5.858467
0.9785067,17.0,7.9579663,-2.1244957
0.97676575,18.0,8.44722,1.8544874
0.9742354,19.0,8.935603,6.0780973
0.97365284,20.0,9.422721,10.545898
0.95143104,21.0,9.909548,15.257259
0.78487396,22.0,10.385263,20.212032
-0.26830894,23.0,10.7777,25.404663
-0.65201783,24.0,10.643546,30.793514
-0.8224194,25.0,10.317537,36.115288
-0.9294009,26.0,9.906327,41.274055
-0.9328178,27.0,9.441627,46.22722
-0.9441947,28.0,8.975218,50.948032
-0.9483652,29.0,8.50312,55.435642
-0.94459003,30.0,8.028938,59.687202
-0.9505489,31.0,7.5566435,63.70167
-0.9482864,32.0,7.081369,67.479996
